Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score MS Amanda 2.0: MS Amanda 2.0,# Peptides (by Search Engine): MS Amanda 2.0,# Protein Pathway Groups,"Abundance: F2: 126, Sample, Control","Abundance: F2: 127N, Sample, HC-like","Abundance: F2: 127C, Sample, HC-like","Abundance: F2: 128N, Sample, At risk","Abundance: F2: 128C, Sample, HC-like","Abundance: F2: 129N, Sample, Control","Abundance: F2: 129C, Sample, Control","Abundance: F2: 130N, Sample, At risk","Abundance: F2: 130C, Sample, SPD","Abundance: F2: 131N, Sample, SPD","Abundance: F2: 131C, Sample, At risk","Abundance: F2: 132N, Sample, SPD","Abundances (Normalized): F2: 126, Sample, Control","Abundances (Normalized): F2: 127N, Sample, HC-like","Abundances (Normalized): F2: 127C, Sample, HC-like","Abundances (Normalized): F2: 128N, Sample, At risk","Abundances (Normalized): F2: 128C, Sample, HC-like","Abundances (Normalized): F2: 129N, Sample, Control","Abundances (Normalized): F2: 129C, Sample, Control","Abundances (Normalized): F2: 130N, Sample, At risk","Abundances (Normalized): F2: 130C, Sample, SPD","Abundances (Normalized): F2: 131N, Sample, SPD","Abundances (Normalized): F2: 131C, Sample, At risk","Abundances (Normalized): F2: 132N, Sample, SPD","Found in Sample: F2: 126, Sample, Control","Found in Sample: F2: 127N, Sample, HC-like","Found in Sample: F2: 127C, Sample, HC-like","Found in Sample: F2: 128N, Sample, At risk","Found in Sample: F2: 128C, Sample, HC-like","Found in Sample: F2: 129N, Sample, Control","Found in Sample: F2: 129C, Sample, Control","Found in Sample: F2: 130N, Sample, At risk","Found in Sample: F2: 130C, Sample, SPD","Found in Sample: F2: 131N, Sample, SPD","Found in Sample: F2: 131C, Sample, At risk","Found in Sample: F2: 132N, Sample, SPD",# Protein Groups,Modifications
0,High,Master Protein,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4,0,0,47.038,22,13,16,13,589,65.3,5.11,3480.51,13,0,3638958.38333132,2914673.30988438,3113426.05082654,3074412.32174194,2897991.83341161,3217035.63983701,3300886.81843026,2518475.41104844,3195220.43746735,3182474.88177746,3165331.06967344,3128735.38073485,3638958.38333132,3467079.50468504,3450070.8495667,3465572.48430491,3381809.14015968,3535795.87133275,3720611.2862262,3335461.10776829,3565586.66657227,3592902.18459726,3478841.45789926,3551358.6652237,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P14866,Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2,0,0,46.92,20,11,14,11,589,64.1,8.22,3211.16,11,0,3885077.33437427,2927637.57923688,3051263.67239582,3068856.42017109,3017991.55765078,3435348.42430763,3311424.64473009,2830178.78130965,3111647.34786931,3114219.64180078,3093599.0715521,3166252.61127656,3885077.33437427,3482500.83935498,3381187.05201942,3459309.70052887,3521842.71774603,3775740.19536563,3732489.0504817,3748280.09504353,3472326.404945,3515844.41982852,3400004.76011643,3593943.64783358,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13263,Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5,0,0,46.909,15,12,15,12,835,88.5,5.77,3495.25,12,0,2933417.78628933,1922710.51652389,1925926.28613516,1862288.63023813,2019198.961763,2822163.2320431,2696664.79037541,1725368.65255315,2713502.87080038,2522456.32482346,1985118.97232929,2733611.78162356,2933417.78628933,2287114.03184558,2134170.53423998,2099229.23777849,2356302.53541889,3101797.49969778,3039559.36877923,2285072.95005031,3028031.976254,2847764.45272291,2181735.18908213,3102862.56479328,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4,0,0,46.861,33,10,16,6,246,28.2,4.84,3783.4,10,0,1744380.67878204,1480947.16645311,1611083.7414375,1605504.55694062,1563271.09336085,1669181.7754624,1489842.27516094,1258698.49823025,1560452.14694531,1520258.63456531,1674185.90372344,1492813.2717946,1744380.67878204,1761625.06820864,1785285.07239436,1809774.30275424,1824257.89166268,1834572.78405621,1679283.26191346,1667016.42939829,1741328.17370887,1716318.51693731,1840005.73775827,1694459.48704793,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P43243,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2,0,0,46.342,15,10,12,10,847,94.6,6.25,2949.96,10,0,2322824.28158238,1815209.60489728,1926404.78293828,1904927.95487074,1887733.31170562,2148839.05102647,2108360.85356015,1805604.83567578,1997236.616058,2013435.27315663,2013291.99058655,2007513.73086713,2322824.28158238,2159238.90904139,2134700.76937168,2147293.60089306,2202888.80531266,2361756.93880809,2376449.60844911,2391337.50481517,2228741.45542551,2273097.5923459,2212698.60546739,2278684.64925789,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P18124,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,0,0,46.18,44,12,15,12,248,29.2,10.65,3342.07,12,0,3924382.84643641,3095984.97909704,2927147.9956125,3212034.32493763,3244439.85202444,3506009.98241484,3637495.68141331,2744847.4489019,3462312.28401094,3601531.67656992,3291223.78422843,3542845.97382891,3924382.84643641,3682754.43818638,3243651.14416296,3620704.25506221,3786096.36499834,3853403.25956161,4100021.67002545,3635267.54019725,3863637.81685248,4066002.56383395,3617203.22322531,4021406.48460818,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,0,0,46.163,13,10,11,10,1071,123.3,6.06,2721.4,10,0,1294968.04967968,1317247.44309022,1325213.14194844,1323339.07950234,1333015.28250449,1318894.41288516,1152660.58245079,1062220.11974607,1210959.25271533,1194556.42396406,1282440.51775899,1298576.08404944,1294968.04967968,1566900.00112501,1468504.19950884,1491708.66539145,1555561.06624332,1449577.17037895,1299227.21018769,1406801.06772495,1351324.6581092,1348612.17911265,1409459.90870081,1473985.130522,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q14103,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1,0,0,45.498,24,9,12,7,355,38.4,7.81,3040.39,9,0,4564987.94148634,3789040.44423468,4050978.99266902,3830680.82952836,3771642.53637187,4489359.40590843,3654552.62423246,3239556.79626562,4443606.78216403,4016862.06645423,3931405.33015312,4190774.87389412,4564987.94148634,4507161.89086381,4488998.39169269,4318061.69429024,4401315.09546107,4934187.93866521,4119247.48946497,4290459.08208894,4958676.68727507,4534895.96302129,4320791.58523971,4756856.31774652,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61247,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2,0,0,45.097,38,10,12,10,264,29.9,9.73,3099.49,10,0,2998057.39323042,2224112.53411141,2463642.77867153,2415653.16259536,2344859.31794025,2604105.45179446,2544470.89350813,2145875.23373437,2604762.05778457,2548488.49129866,2562607.00190173,2522615.99613856,2998057.39323042,2645639.54971567,2730028.5909099,2722998.82247782,2736331.6150079,2862133.44700044,2868013.2475316,2841990.57606227,2906686.73557672,2877153.85288255,2816420.55200198,2863365.89284021,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q16658,Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,0,0,44.215,26,11,12,11,493,54.5,7.24,2928.71,11,0,3839613.33380319,3126347.43550078,3511961.70507187,3515601.72165579,3145507.27435655,3579490.43888612,3439290.30711787,2921647.09159634,3435406.2640381,3234301.2912402,3449284.12089462,3280525.93583371,3839613.33380319,3718871.36763857,3891698.88915344,3962894.79657112,3670647.07643944,3934164.53288961,3876613.47908814,3869420.44456456,3833613.05081734,3651412.37766891,3790918.65454687,3723652.78331011,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P09936,Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Homo sapiens OX=9606 GN=UCHL1 PE=1 SV=2,0,0,44.003,34,7,11,7,223,24.8,5.48,3028.77,7,0,5808915.59375097,5113853.78058935,5262762.45946362,5639374.76323798,4940520.42474375,5354818.00755001,4873173.25373665,3714961.03981406,5242317.02664501,5243694.78684818,5243024.85419827,4954487.68915897,5808915.59375097,6083061.71827563,5831808.12814525,6356877.3355318,5765336.1672434,5885400.57448442,5492821.90057354,4920083.00371528,5849967.49299906,5919946.9453489,5762320.53649381,5623729.92455062,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P51659,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens OX=9606 GN=HSD17B4 PE=1 SV=3,0,0,43.537,10,8,10,8,736,79.6,8.84,2634.55,8,0,1686832.59825533,1330180.6882459,1501851.51557461,1457417.55384844,1324966.86867524,1545647.67781875,1499820.92674219,1265382.06648047,1539073.07113126,1476589.35088295,1491574.06306992,1592414.95098984,1686832.59825533,1582284.43170811,1664241.91539284,1642846.06103139,1546168.97647353,1698798.30055084,1690530.74955442,1675868.12668385,1717470.99416271,1667017.43191052,1639307.09739952,1807515.16080638,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P29762,Cellular retinoic acid-binding protein 1 OS=Homo sapiens OX=9606 GN=CRABP1 PE=1 SV=2,0,0,43.518,53,8,13,8,137,15.6,5.38,3179.48,8,0,4356916.47620422,3172754.95234371,3544723.30221219,3478078.90515937,3440692.87038203,3828770.96736535,4871655.359175,3044246.61115781,3807468.6226876,3827267.3179746,3390660.54932798,3619692.78747226,4356916.47620422,3774074.31266977,3928002.89298518,3920597.9193878,4015113.66022111,4208145.04230205,5491110.9980349,4031790.87213928,4248802.11557733,4320850.16177991,3726488.70814092,4108633.61132769,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P40925,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4",0,0,43.4,33,13,15,13,334,36.4,7.36,3251.67,13,0,6022217.5123172,4277810.05020189,4515239.64273492,4857276.90855407,3978358.54517617,5139126.832096,4626552.74605247,4056088.16835923,4874176.57333448,4649220.47655879,4960123.84370541,4344645.96599459,6022217.5123172,5088566.01516654,5003458.06063777,5475272.48830339,4642542.16861287,5648337.62180546,5214842.34696347,5371870.72619037,5439154.93172541,5248806.36216454,5451399.58000578,4931512.00758952,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P17980,26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3,0,0,43.388,27,9,9,9,439,49.2,5.24,2739.4,9,0,1374037.71703924,1153563.88070942,1248696.51124453,1248627.81788952,1242736.37162813,1257982.05016997,1340803.15747484,1034123.94477305,1326836.26414554,1269088.91033203,1221109.08619219,1354466.82991641,1374037.71703924,1372194.15794877,1383714.07031065,1407491.82476729,1450210.16689109,1382629.30137356,1511293.06598914,1369590.5797891,1480633.27233593,1432756.73422863,1342053.90215347,1537425.48596485,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q15365,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,0,0,42.924,21,8,10,3,356,37.5,7.09,2882.95,8,0,594766.821412499,429993.150285947,453625.619287501,462019.86249375,414638.056748438,471660.179564063,512487.651457149,446544.476760937,453334.323644608,455618.651269472,467082.398980033,463428.269413389,594766.821412499,511488.005690249,502674.706311064,520803.052777732,483861.532666628,518394.665860516,577653.050512586,591402.135034069,505881.472505852,514377.428982269,513344.600631119,526027.228261251,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P02787,Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=4,0,0,42.645,13,10,13,10,698,77,7.12,3390.76,10,0,1706222.39882716,2659157.69021719,4318515.61968748,3185094.30626022,3127998.03865206,1496334.22654015,1508818.84536519,3286116.45527343,1506926.06609531,1539878.02230161,3647172.91069978,1454892.46968066,1706222.39882716,3163137.04737061,4785462.89831642,3590336.63429942,3650214.68851482,1644598.62204157,1700672.7990771,4352122.55163493,1681597.74698942,1738468.11549717,4008407.35031818,1651416.41922928,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y617,Phosphoserine aminotransferase OS=Homo sapiens OX=9606 GN=PSAT1 PE=1 SV=2,0,0,42.55,22,8,13,8,370,40.4,7.66,2996.96,8,0,2416007.45287383,2046340.35677603,2188543.62674755,2232823.08364807,2038804.39785,2482283.73329063,1994000.68563603,1734655.78666875,2366504.46181053,2239775.12524219,2228153.12934351,2285569.90075381,2416007.45287383,2434174.93361185,2425183.84775582,2516907.11304048,2379181.08262232,2728241.01385775,2247547.96629115,2297372.8019803,2640812.08810234,2528627.32289492,2448840.677417,2594300.08750375,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P26378,ELAV-like protein 4 OS=Homo sapiens OX=9606 GN=ELAVL4 PE=1 SV=3,0,0,42.337,21,9,12,1,385,42.4,9.38,2755.46,9,0,474633.931199998,227658.717,230994.583299942,251114.463599999,233739.935549999,267827.009484374,430146.409171877,269828.5577625,355479.485315626,406819.806731252,294272.47636875,347999.496075001,474633.931199998,270805.949022431,255971.288619289,283063.97593738,272762.62180931,294364.669958778,484841.702465773,357360.114072886,396684.027874468,459285.250203071,323418.709821057,395006.568305295,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P0DOX5,Immunoglobulin gamma-1 heavy chain OS=Homo sapiens OX=9606 PE=1 SV=2,0,0,41.755,17,6,12,5,449,49.3,8.72,3272.49,6,0,755017.343667224,2886474.28434945,5755632.76424317,3573899.83102203,3918004.59713793,672597.284926316,598851.575347266,3831092.44003443,719408.67534827,685312.21048125,4400782.18220566,749338.144984242,755017.343667224,3433536.03236767,6377970.92224327,4028610.22526552,4572112.1795538,739241.640242623,674998.584492803,5073887.07387869,802797.187499031,773693.37689605,4836657.8931729,850557.234964182,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14531,Dihydropyrimidinase-related protein 4 OS=Homo sapiens OX=9606 GN=DPYSL4 PE=1 SV=2,0,0,41.575,20,9,10,9,572,61.8,7.09,2753.44,9,0,2363806.99364316,1954295.13994687,2072760.5044029,2097786.89412187,1953615.10644406,1965472.41315108,2163809.33879124,1917342.90097262,2018220.89653447,2051432.45447884,2185347.802275,1935570.04941094,2363806.99364316,2324684.76066848,2296881.46679287,2364690.15128233,2279769.51044367,2160221.40307718,2438948.64925325,2539323.05568451,2252158.07788985,2315995.07334812,2401795.69439719,2197022.95996299,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P10636,Microtubule-associated protein tau OS=Homo sapiens OX=9606 GN=MAPT PE=1 SV=5,0,0,41.364,14,11,13,11,758,78.9,6.71,3064.28,11,0,4911573.19427706,4034387.66408514,3895363.78873124,4663466.25265939,3791048.05594453,4416517.99027862,3783578.54501366,2886860.21705039,4074874.65397787,3878907.98967577,4354095.94204089,3535814.65357067,4911573.19427706,4799008.77284206,4316557.01358044,5256803.13353151,4423960.3502557,4854129.02559113,4264679.70919268,3823348.81464122,4547203.86856729,4379150.66345286,4785347.6118078,4013425.38774688,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P21281,"V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3",0,0,41.327,18,8,10,8,511,56.5,5.81,2543.34,8,0,2116446.24153638,1765475.91825,1892057.39593205,1849989.47223517,1686535.43245072,1900645.9409991,1809842.47965469,1526233.98726963,1890619.83679039,1758240.14841167,1862243.30459063,1662356.80122188,2116446.24153638,2100079.39875169,2096639.5092889,2085365.24717002,1968101.10881182,2088971.59479105,2039973.11222475,2021339.61028936,2109766.45071792,1984991.27406991,2046689.29413869,1886904.61554031,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,0,0,40.991,24,12,14,11,558,63.1,8.32,3239.66,12,0,3636198.55020806,3108018.34487391,3215070.19704436,3367931.91938413,2884844.09088047,3609203.29019765,2957567.1219961,2730924.52929648,3491839.86778801,3314604.63149062,3136058.03327032,3148483.07957972,3636198.55020806,3697068.43890676,3562705.45214609,3796436.83649325,3366466.39303677,3966821.48442968,3333636.75253281,3616828.06818702,3896588.01890336,3742072.02380415,3446669.07201096,3573773.84352315,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P62269,40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3,0,0,40.848,55,10,11,10,152,17.7,10.99,2720.93,10,0,2971870.43656412,2322569.7197823,2381812.00310625,2342413.63349297,2298661.00354687,2633083.2561095,2658355.87856034,2038915.20889452,2686771.47456094,2525276.25621562,2510598.31825227,2566661.31707839,2971870.43656412,2762756.92591383,2639349.71536691,2640440.96417569,2682420.53076183,2893982.51935408,2996379.28491013,2700333.04731524,2998202.07503887,2850948.05606171,2759260.66544731,2913360.76717358,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P01009,Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=3,0,0,40.683,18,8,12,8,418,46.7,5.59,2860.48,8,0,897226.456671038,2572005.91511659,6033918.99477597,3153628.10548665,3210396.20461034,750551.074121603,763685.034558802,3129949.4519298,864326.653375196,783305.570748057,3649557.19359257,869785.624575306,897226.456671038,3059467.75029245,6686347.35262038,3554866.96134265,3746369.15919257,824919.486822341,860791.452417245,4145295.45152337,964512.981545775,884324.433308974,4011027.78463998,987274.517922645,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,0,0,40.417,12,9,10,9,908,100.1,5.2,2581.42,9,0,1819180.41323906,1691985.52554262,1656119.70626727,1647333.42335977,1622867.62760552,1802879.99103982,1626531.9933586,1388661.31406194,1659713.64763817,1597864.89374195,1570440.11732375,1650061.02482377,1819180.41323906,2012660.67038754,1835190.63202699,1856925.0923496,1893804.01733039,1981518.49792686,1833353.76969268,1839138.78396287,1852095.33056111,1803933.25342141,1725984.44429312,1872947.95038865,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q12860,Contactin-1 OS=Homo sapiens OX=9606 GN=CNTN1 PE=1 SV=1,0,0,40.252,11,11,13,11,1018,113.2,5.9,2830.23,11,0,2137008.19189043,1705019.39301659,1810270.89791413,1867833.81847411,1624471.74671099,1849572.15031424,1933063.62003571,1442485.02174905,2228969.18577903,1959394.47656854,1943031.56276367,1845404.00430684,2137008.19189043,2028164.79382825,2006009.69888282,2105479.94515271,1895675.94277554,2032837.15350584,2178862.44434105,1910422.73729379,2487334.74405093,2212087.43411008,2135479.22974339,2094677.46677711,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P30040,Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4,0,0,40.243,31,8,12,8,261,29,7.31,2722.32,8,0,2584963.14723281,2458712.43741826,2676465.36640313,2553163.81433437,2643838.03829062,2689967.72829285,2273294.03106094,2002316.5771838,2507729.58189575,2595726.12127397,2458553.09073881,2620646.41235573,2584963.14723281,2924702.21989482,2965863.00421392,2878005.07443545,3085224.58204013,2956503.39397486,2562354.87434804,2651861.93176132,2798406.97553366,2930483.4753425,2702060.61553964,2974638.06057673,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13838,Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1,0,0,40.157,22,10,12,10,428,49,5.67,2712.06,10,0,2793995.81469087,2534524.15745114,2613502.55308636,2502391.74157409,2630068.40729531,2606712.96404062,2504352.79927085,2327404.76084634,2493314.10749288,2424673.77379218,2597071.55910469,2680989.90127257,2793995.81469087,3014882.22732466,2896092.22331703,2820773.22655192,3069156.12269539,2864999.3248043,2822793.93453737,3082407.72484097,2782320.56637062,2737371.3925208,2854298.65315054,3043132.62664781,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q7L099,Protein RUFY3 OS=Homo sapiens OX=9606 GN=RUFY3 PE=1 SV=1,0,0,40.1,26,12,13,12,469,52.9,5.49,2786.17,12,0,2677218.34548846,2218801.12570666,2250579.17916728,2350230.01094637,2171370.39206678,2439084.44348553,2363576.3138625,1784113.18804566,2348948.52961666,2374079.44094063,2286002.37258085,2295656.15059275,2677218.34548846,2639321.49164765,2493927.10600127,2649251.8261534,2533878.85842278,2680761.31899646,2664117.00640972,2362874.03262972,2621221.20259857,2680252.17059968,2512419.60210209,2605748.76769118,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75390,"Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2",0,0,40.064,20,9,13,9,466,51.7,8.32,3060.98,9,0,2992286.80500234,2436869.28104218,2559677.05414958,2629561.13005288,2518881.03270308,2611085.92433485,2696412.05402094,2092074.98965717,2743339.45225312,2755333.79947031,2729424.38933137,2740897.60514819,2992286.80500234,2898719.21880434,2836446.74537292,2964122.48730049,2939406.10914076,2869805.58021607,3039274.49571796,2770737.69786432,3061326.99269684,3110674.92915527,2999760.37665689,3111132.54271049,High,High,High,High,High,High,High,High,High,High,High,High,1,
